project_id,final_status
kkst358078019,0
kkst1502962601,0
kkst1665995686,0
kkst1025263639,0
kkst637291067,0
kkst2136570057,0
kkst1453064798,0
kkst1760256485,0
kkst1870949196,0
kkst1665400300,0
kkst270423218,0
kkst1599837996,0
kkst1790866988,0
kkst1698685259,0
kkst241545324,0
kkst1464278543,0
kkst915980244,0
kkst965758387,0
kkst52359633,0
kkst60212967,0
kkst1847408675,0
kkst174983424,0
kkst2106557908,0
kkst1830924610,0
kkst726817458,0
kkst1213335299,0
kkst1000428719,0
kkst786388090,0
kkst1524226741,0
kkst665822652,0
kkst520788054,0
kkst971285258,0
kkst1282138002,0
kkst1544882748,0
kkst200334457,0
kkst67450726,0
kkst616988880,0
kkst1142328876,0
kkst1011716069,0
kkst987604577,0
kkst1789729633,0
kkst1965981312,0
kkst69115606,0
kkst2097431174,0
kkst1639451864,0
kkst1468523482,0
kkst1554184658,0
kkst593118545,0
kkst1657570470,0
kkst1150083041,0
kkst1384448076,0
kkst1027571016,0
kkst436791286,0
kkst1364948048,0
kkst646378986,0
kkst34111244,0
kkst1778406443,0
kkst69704214,0
kkst771744680,0
kkst510548051,0
kkst1841170666,0
kkst796520708,0
kkst1565970252,0
kkst992981859,0
kkst794122984,0
kkst515917675,0
kkst1816614385,0
kkst1591709641,0
kkst908651248,0
kkst745505977,0
kkst2108269247,0
kkst925102848,0
kkst1791532807,0
kkst101652700,0
kkst1954288087,0
kkst827766505,0
kkst1429494523,0
kkst79418878,0
kkst1956226930,0
kkst538505048,0
kkst680638100,0
kkst646161554,0
kkst1184123125,0
kkst1233484625,0
kkst1696036483,0
kkst108023018,0
kkst1578367200,0
kkst1668097693,0
kkst2098231105,0
kkst426002187,0
kkst866439148,0
kkst81803200,0
kkst347518957,0
kkst1632680710,0
kkst2075450016,0
kkst1724426566,0
kkst520463984,0
kkst721533483,0
kkst1633530812,0
kkst162219649,0
kkst13910713,0
kkst1059849703,0
kkst624045738,0
kkst1232648656,0
kkst1612416030,0
kkst1284398507,0
kkst1798690548,0
kkst851805439,0
kkst988885664,0
kkst891531569,0
kkst1200389366,0
kkst356572125,0
kkst114673600,0
kkst1651153288,0
kkst1721176427,0
kkst597116535,0
kkst777863987,0
kkst278861447,0
kkst105231095,0
kkst1913165851,0
kkst782671668,0
kkst2127984636,0
kkst916192239,0
kkst1499949455,0
kkst617066706,0
kkst1234886789,0
kkst1158969776,0
kkst1817352158,0
kkst923737619,0
kkst1872366357,0
kkst1941013159,0
kkst213241533,0
kkst1707306843,0
kkst835678526,0
kkst997568195,0
kkst2139533641,0
kkst1893461907,0
kkst419966517,0
kkst1272938918,0
kkst771875173,0
kkst475705233,0
kkst1925422709,0
kkst798102559,0
kkst113918227,0
kkst1451397405,0
kkst166787315,0
kkst1276369845,0
kkst1059563183,0
kkst291939747,0
kkst1808348398,0
kkst1972175442,0
kkst1209416641,0
kkst2026445310,0
kkst90803505,0
kkst1963998188,0
kkst597569553,0
kkst1573242769,0
kkst1999102479,0
kkst670295135,0
kkst1658121473,0
kkst730071087,0
kkst54182108,0
kkst355196759,0
kkst1898095938,0
kkst402447151,0
kkst1977373584,0
kkst1691182195,0
kkst760006240,0
kkst184204384,0
kkst504868815,0
kkst1786107001,0
kkst1275640765,0
kkst886589195,0
kkst1485364731,0
kkst1242794389,0
kkst427979860,0
kkst298427783,0
kkst2039113547,0
kkst2035759640,0
kkst675900016,0
kkst913238158,0
kkst1314030777,0
kkst710742226,0
kkst1992162515,0
kkst1225865160,0
kkst487147623,0
kkst1161735491,0
kkst1092094539,0
kkst1288291736,0
kkst1237601796,0
kkst1534604384,0
kkst1858665878,0
kkst502123345,0
kkst468807237,0
kkst721763296,0
kkst208653218,0
kkst1793033371,0
kkst1951926747,0
kkst384691272,0
kkst24725472,0
kkst1885763811,0
kkst1575590088,0
kkst1487566706,0
kkst678104025,0
kkst457548985,0
kkst948573567,0
kkst539586460,0
kkst1676453697,0
kkst470861481,0
kkst934785635,0
kkst50024800,0
kkst1907901469,0
kkst357004706,0
kkst803069420,0
kkst1539943068,0
kkst264408551,0
kkst526868310,0
kkst1439083904,0
kkst1987701577,0
kkst746537766,0
kkst1857886108,0
kkst1240003476,0
kkst874927349,0
kkst1654338080,0
kkst1260450718,0
kkst806161291,0
kkst1617293778,0
kkst2041834369,0
kkst1499450872,0
kkst1439652279,0
kkst642617370,0
kkst2140040199,0
kkst619348844,0
kkst1923270347,0
kkst358627457,0
kkst1875210131,0
kkst1054595446,0
kkst2050174255,0
kkst286159810,0
kkst1383007254,0
kkst1755650048,0
kkst1075025304,0
kkst720815657,0
kkst1385671338,0
kkst1002453633,0
kkst2090914794,0
kkst245800562,0
kkst63114948,0
kkst1844981910,0
kkst119217096,0
kkst937617230,0
kkst1027144241,0
kkst2017560116,0
kkst989062944,0
kkst127554343,0
kkst48586861,0
kkst1269820539,0
kkst480556762,0
kkst1641720863,0
kkst1466115604,0
kkst1594003331,0
kkst1046342463,0
kkst1070760553,0
kkst1581135156,0
kkst2115730482,0
kkst315399561,0
kkst60594763,0
kkst1661161338,0
kkst1315996825,0
kkst652313522,0
kkst1306235988,0
kkst978925833,0
kkst1411697045,0
kkst742979351,0
kkst874427051,0
kkst1977773429,0
kkst622259845,0
kkst354432721,0
kkst1456797675,0
kkst1156425333,0
kkst782819305,0
kkst1118623347,0
kkst1713963346,0
kkst688499615,0
kkst1680607348,0
kkst615079070,0
kkst437932321,0
kkst304025846,0
kkst38010561,0
kkst1191821454,0
kkst1513690258,0
kkst1152400517,0
kkst711215057,0
kkst1292062888,0
kkst247246587,0
kkst1612937210,0
kkst1643505667,0
kkst1133344406,0
kkst1717293745,0
kkst1895942782,0
kkst1379404105,0
kkst427962601,0
kkst348941570,0
kkst1785942234,0
kkst1287407738,0
kkst1995956101,0
kkst2010411169,0
kkst998722982,0
kkst1354184408,0
kkst1101657617,0
kkst829330034,0
kkst970330014,0
kkst815310682,0
kkst572509706,0
kkst1047353701,0
kkst991490112,0
kkst1119514745,0
kkst1236014877,0
kkst598225906,0
kkst849478814,0
kkst1255475388,0
kkst1869158933,0
kkst1219937605,0
kkst1660189699,0
kkst1981602670,0
kkst68298379,0
kkst870059495,0
kkst2119983657,0
kkst227053189,0
kkst236967118,0
kkst199682477,0
kkst1199703457,0
kkst603786338,0
kkst924278184,0
kkst1066924785,0
kkst869319783,0
kkst321332419,0
kkst1758131999,0
kkst1111413536,0
kkst1161719852,0
kkst1951088829,0
kkst94415899,0
kkst227799886,0
kkst1666884812,0
kkst833544043,0
kkst1916786207,0
kkst891349109,0
kkst2125065428,0
kkst589703364,0
kkst1319075135,0
kkst283367105,0
kkst932180731,0
kkst115745884,0
kkst248035885,0
kkst1088672154,0
kkst216236980,0
kkst2085024679,0
kkst1651558428,0
kkst934036853,0
kkst44770224,0
kkst1220992742,0
kkst1928521473,0
kkst452123622,0
kkst1601195215,0
kkst1887626460,0
kkst1495256822,0
kkst730835023,0
kkst1388427511,0
kkst109478027,0
kkst606370581,0
kkst702816076,0
kkst1205581841,0
kkst1074502770,0
kkst2114350741,0
kkst1991165899,0
kkst1666140812,0
kkst2113286626,0
kkst218550418,0
kkst1586827111,0
kkst1728838727,0
kkst2068506214,0
kkst726973469,0
kkst2004750444,0
kkst1111652857,0
kkst225382021,0
kkst495895789,0
kkst604478272,0
kkst251268010,0
kkst695384841,0
kkst1530854199,0
kkst281959431,0
kkst1378308555,0
kkst72065771,0
kkst1201516747,0
kkst1299865511,0
kkst2111929525,0
kkst621175724,0
kkst720852945,0
kkst183266635,0
kkst1529150445,0
kkst1699249844,0
kkst1054335352,0
kkst136596146,0
kkst723522598,0
kkst1224686048,0
kkst968626528,0
kkst1839341909,0
kkst1984369349,0
kkst419190464,0
kkst843034229,0
kkst853472338,0
kkst290245471,0
kkst1068768914,0
kkst1989483481,0
kkst1457180304,0
kkst663201243,0
kkst732994467,0
kkst1184208713,0
kkst2006923133,0
kkst1545210091,0
kkst899558341,0
kkst1578233703,0
kkst1984874835,0
kkst1091849132,0
kkst1980291651,0
kkst575873075,0
kkst256397691,0
kkst1980951150,0
kkst1669321975,0
kkst804532816,0
kkst113952950,0
kkst2102100302,0
kkst1170302851,0
kkst765235054,0
kkst1740592104,0
kkst1364665558,0
kkst1222526264,0
kkst568684626,0
kkst1168790191,0
kkst364960618,0
kkst1570473748,0
kkst1770226434,0
kkst455543853,0
kkst984975217,0
kkst139135286,0
kkst984115192,0
kkst958626271,0
kkst1313888838,0
kkst1219410099,0
kkst773987836,0
kkst1867571224,0
kkst1541671541,0
kkst1477053377,0
kkst1592962619,0
kkst661928478,0
kkst279839516,0
kkst545393262,0
kkst1295630064,0
kkst29825512,0
kkst889575534,0
kkst842018392,0
kkst1294129088,0
kkst2134888138,0
kkst1482868881,0
kkst287401264,0
kkst994142354,0
kkst674363857,0
kkst509735271,0
kkst2012454402,0
kkst1890219729,0
kkst1470669701,0
kkst1824072137,0
kkst302973777,0
kkst484320757,0
kkst1291539195,0
kkst985432458,0
kkst169796426,0
kkst263003932,0
kkst673465639,0
kkst1541691730,0
kkst1879518976,0
kkst1526466883,0
kkst550456223,0
kkst2079731703,0
kkst1707552404,0
kkst322188497,0
kkst801382275,0
kkst1974380099,0
kkst624728795,0
kkst1411947788,0
kkst2109539576,0
kkst1896232220,0
kkst1351830522,0
kkst22317361,0
kkst1874473979,0
kkst1959837993,0
kkst2034304633,0
kkst1403855048,0
kkst1616862211,0
kkst220334291,0
kkst2067083793,0
kkst2096908240,0
kkst572787296,0
kkst1777690355,0
kkst348977817,0
kkst214280809,0
kkst956122258,0
kkst1727685419,0
kkst1568916628,0
kkst312884412,0
kkst1728201655,0
kkst559357151,0
kkst1936122935,0
kkst887611832,0
kkst1792752106,0
kkst901046629,0
kkst2052567408,0
kkst1736981076,0
kkst1523240717,0
kkst428226781,0
kkst1295573411,0
kkst321377936,0
kkst1983275059,0
kkst1765324776,0
kkst2109360242,0
kkst128507686,0
kkst1437830086,0
kkst24321537,0
kkst117968371,0
kkst1295328824,0
kkst741207795,0
kkst711058121,0
kkst1469278617,0
kkst669959463,0
kkst248350119,0
kkst2017227259,0
kkst83182802,0
kkst1694301354,0
kkst121707566,0
kkst1354595854,0
kkst2079225689,0
kkst1142786325,0
kkst1402929346,0
kkst345888669,0
kkst137732965,0
kkst1200994013,0
kkst1845851940,0
kkst972826460,0
kkst958938321,0
kkst841212761,0
kkst631737767,0
kkst1552943774,0
kkst297252870,0
kkst1565882810,0
kkst1891978131,0
kkst1828417223,0
kkst1146004874,0
kkst1612869090,0
kkst2067297643,0
kkst168127979,0
kkst1127781689,0
kkst17065173,0
kkst1481119103,0
kkst704095487,0
kkst293127574,0
kkst1198910747,0
kkst971610730,0
kkst936436681,0
kkst994291896,0
kkst2139617463,0
kkst385192219,0
kkst105290108,0
kkst1146324024,0
kkst1387206653,0
kkst212688135,0
kkst1022651883,0
kkst2047163351,0
kkst597026687,0
kkst579437142,0
kkst1952719857,0
kkst242763868,0
kkst446306912,0
kkst1134333144,0
kkst1034776522,0
kkst300664009,0
kkst1449697003,0
kkst1121845731,0
kkst1069175983,0
kkst1123570936,0
kkst1045981773,0
kkst1260886433,0
kkst712681547,0
kkst2043600481,0
kkst152386505,0
kkst1034594578,0
kkst1000710630,0
kkst1602447376,0
kkst1267726562,0
kkst1795091623,0
kkst764187685,0
kkst1112081870,0
kkst1712779545,0
kkst1262478450,0
kkst988871932,0
kkst834374521,0
kkst1894077384,0
kkst497639460,0
kkst447844687,0
kkst1146007125,0
kkst1528645375,0
kkst1135194032,0
kkst1304925912,0
kkst570010029,0
kkst2088392633,0
kkst1578094478,0
kkst1778961182,0
kkst2131320381,0
kkst937855413,0
kkst262145814,0
kkst1171224616,0
kkst1918260874,0
kkst421428896,0
kkst32001310,0
kkst284030208,0
kkst1329858122,0
kkst1475519646,0
kkst1525135352,0
kkst1474950574,0
kkst151442474,0
kkst334722856,0
kkst1498471572,0
kkst1667420883,0
kkst1580218309,0
kkst1770603002,0
kkst1992095124,0
kkst1138306119,0
kkst1965895875,0
kkst884686697,0
kkst278584523,0
kkst830055044,0
kkst926078645,0
kkst1965699788,0
kkst715391780,0
kkst713837032,0
kkst1050352242,0
kkst643780728,0
kkst647586482,0
kkst1964724595,0
kkst1807309210,0
kkst845914121,0
kkst1538774858,0
kkst794739306,0
kkst720356918,0
kkst701553301,0
kkst1823126698,0
kkst1841125376,0
kkst534472771,0
kkst153637305,0
kkst1814161857,0
kkst2023996578,0
kkst2100762219,0
kkst1358551124,0
kkst1346472487,0
kkst651430137,0
kkst893522556,0
kkst262961284,0
kkst1277906459,0
kkst1620514057,0
kkst231626640,0
kkst884398587,0
kkst1773388967,0
kkst1521646698,0
kkst1587990802,0
kkst593473275,0
kkst434008164,0
kkst735568668,0
kkst297087467,0
kkst1904233682,0
kkst125147306,0
kkst316429749,0
kkst832612246,0
kkst1712842729,0
kkst1056676422,0
kkst595190326,0
kkst2126830338,0
kkst320485327,0
kkst1928786522,0
kkst1825550696,0
kkst1360210007,0
kkst1869205966,0
kkst482566461,0
kkst2021422108,0
kkst1937059180,0
kkst626620931,0
kkst358771,0
kkst1200566573,0
kkst1447906954,0
kkst1177055105,0
kkst1125365708,0
kkst2071416165,0
kkst1464642982,0
kkst1294839348,0
kkst601572812,0
kkst2092409947,0
kkst878639665,0
kkst987615434,0
kkst1647658805,0
kkst894490836,0
kkst2146823888,0
kkst1648012488,0
kkst2058982207,0
kkst305554187,0
kkst48400462,0
kkst1549089948,0
kkst838443122,0
kkst1916849865,0
kkst1823226808,0
kkst1959627680,0
kkst78012434,0
kkst1301018404,0
kkst1342963094,0
kkst1103210923,0
kkst320156076,0
kkst235118209,0
kkst1137550922,0
kkst2108791405,0
kkst1730197207,0
kkst1355931997,0
kkst675275350,0
kkst662699098,0
kkst2141921828,0
kkst567988179,0
kkst1717841357,0
kkst258257722,0
kkst1462406739,0
kkst284851115,0
kkst1010891738,0
kkst1252802768,0
kkst1394185447,0
kkst742268498,0
kkst1342406545,0
kkst1299171064,0
kkst2033672974,0
kkst1413989195,0
kkst2147244094,0
kkst1964653970,0
kkst1075060070,0
kkst1422484762,0
kkst1432568360,0
kkst1296663110,0
kkst1580607864,0
kkst1978336782,0
kkst223029686,0
kkst68110345,0
kkst12961678,0
kkst1530651417,0
kkst1376899835,0
kkst1721941336,0
kkst860421737,0
kkst177992767,0
kkst552612882,0
kkst461436463,0
kkst651297907,0
kkst1024350504,0
kkst1485933498,0
kkst143798737,0
kkst1093904693,0
kkst1298051705,0
kkst556232249,0
kkst73401385,0
kkst1001570537,0
kkst970344753,0
kkst230450362,0
kkst1130953921,0
kkst294572994,0
kkst1988076724,0
kkst738196430,0
kkst182441247,0
kkst448057013,0
kkst776991911,0
kkst1678683544,0
kkst2078642597,0
kkst1109737363,0
kkst429349900,0
kkst693266287,0
kkst2080308286,0
kkst213161680,0
kkst1562082559,0
kkst977161794,0
kkst1294808582,0
kkst2112362048,0
kkst878495150,0
kkst216871402,0
kkst277045860,0
kkst775530765,0
kkst1721106576,0
kkst1541299218,0
kkst1333253377,0
kkst1989943975,0
kkst1691403839,0
kkst1815846094,0
kkst153196031,0
kkst1463624960,0
kkst629350191,0
kkst2109651528,0
kkst66136219,0
kkst1206730070,0
kkst1751388149,0
kkst560202256,0
kkst1047677553,0
kkst555780436,0
kkst1663889189,0
kkst1796784139,0
kkst1258378081,0
kkst562444534,0
kkst461844806,0
kkst1376519639,0
kkst116919261,0
kkst1745471739,0
kkst1596041490,0
kkst1324530546,0
kkst1133585172,0
kkst1846235129,0
kkst571630885,0
kkst1775999909,0
kkst1841961197,0
kkst101651950,0
kkst1014826692,0
kkst1825519697,0
kkst1940836091,0
kkst1233892617,0
kkst1321558053,0
kkst2129396883,0
kkst1013083729,0
kkst1593998867,0
kkst332172690,0
kkst285528944,0
kkst213892011,0
kkst521799054,0
kkst564741100,0
kkst1348557143,0
kkst1568583854,0
kkst642242320,0
kkst1913385159,0
kkst250776256,0
kkst796843962,0
kkst2142580766,0
kkst1436146269,0
kkst1272295828,0
kkst2110046205,0
kkst15376430,0
kkst532557674,0
kkst1903035770,0
kkst1831312294,0
kkst1726073617,0
kkst2096665230,0
kkst1067076197,0
kkst1809322151,0
kkst835094732,0
kkst1601844847,0
kkst1363433483,0
kkst306165386,0
kkst1615584081,0
kkst1150640503,0
kkst1436988914,0
kkst1299459367,0
kkst1724983507,0
kkst1552044451,0
kkst268043111,0
kkst29597276,0
kkst884342699,0
kkst1975688625,0
kkst1646761137,0
kkst1066678068,0
kkst211891161,0
kkst2046496294,0
kkst1335145432,0
kkst276754812,0
kkst805865023,0
kkst1151976745,0
kkst637189433,0
kkst1908935879,0
kkst530510561,0
kkst1181992024,0
kkst844616532,0
kkst282921658,0
kkst702404199,0
kkst356385846,0
kkst424340168,0
kkst414880327,0
kkst1680537023,0
kkst1776160507,0
kkst1187516553,0
kkst284323846,0
kkst638515513,0
kkst1451395475,0
kkst586099642,0
kkst401255074,0
kkst1754508494,0
kkst1142938321,0
kkst1418359656,0
kkst728560164,0
kkst1800260719,0
kkst2030572056,0
kkst2111797223,0
kkst342042610,0
kkst817240702,0
kkst1833182572,0
kkst2031243691,0
kkst1832305911,0
kkst1107923383,0
kkst379515142,0
kkst1637192050,0
kkst579580872,0
kkst480870915,0
kkst1298496768,0
kkst83613711,0
kkst1246175639,0
kkst2096117654,0
kkst1346117138,0
kkst614256720,0
kkst872544316,0
kkst2128804089,0
kkst854444984,0
kkst819432798,0
kkst82262628,0
kkst403235980,0
kkst746584792,0
kkst1002421792,0
kkst1049905204,0
kkst898209112,0
kkst369664779,0
kkst1318761303,0
kkst1766404497,0
kkst668548397,0
kkst1883440739,0
kkst875111394,0
kkst662889422,0
kkst253831272,0
kkst1442477214,0
kkst2108205888,0
kkst168985544,0
kkst105147679,0
kkst1425811551,0
kkst502700580,0
kkst1710497382,0
kkst986869763,0
kkst1149608140,0
kkst1116832352,0
kkst1619500611,0
kkst1387685902,0
kkst1736820758,0
kkst55344259,0
kkst763718527,0
kkst2085214795,0
kkst1554356454,0
kkst1901413177,0
kkst1032879663,0
kkst1244796295,0
kkst2010084585,0
kkst2004919333,0
kkst1118416319,0
kkst1232431428,0
kkst28743042,0
kkst661181507,0
kkst593961349,0
kkst2109482796,0
kkst1915455555,0
kkst1358153198,0
kkst610464806,0
kkst2134237027,0
kkst1946392974,0
kkst632285580,0
kkst795734391,0
kkst110332939,0
kkst547819941,0
kkst331417567,0
kkst1991288862,0
kkst2017969044,0
kkst560825129,0
kkst1722225810,0
kkst268456397,0
kkst670795648,0
kkst413787510,0
kkst771061545,0
kkst977047549,0
kkst909694778,0
kkst1212679180,0
kkst1533238334,0
kkst91428065,0
kkst1290199971,0
kkst1997030269,0
kkst1100692168,0
kkst1754012122,0
kkst1508053613,0
kkst883397197,0
kkst820104964,0
kkst24866228,0
kkst1579029070,0
kkst823419799,0
kkst2121168361,0
kkst1830278323,0
kkst1919684501,0
kkst1942131689,0
kkst724765848,0
kkst321848383,0
kkst378741903,0
kkst1670965400,0
kkst1820244742,0
kkst1897828538,0
kkst319855399,0
kkst473191551,0
kkst1496074003,0
kkst1450223777,0
kkst1587682781,0
kkst15299161,0
kkst1773911165,0
kkst1337265447,0
kkst315090298,0
kkst298428302,0
kkst733252504,0
kkst1398186595,0
kkst1107047631,0
kkst2019221223,0
kkst806931145,0
kkst204137238,0
kkst689929363,0
kkst577932765,0
kkst1642505290,0
kkst1729789817,0
kkst1427896296,0
kkst478556062,0
kkst434619322,0
kkst1682485058,0
kkst1931049028,0
kkst559876022,0
kkst1230726510,0
kkst966105683,0
kkst1938967629,0
kkst937666056,0
kkst437827266,0
kkst49561593,0
kkst1548120307,0
kkst646496112,0
kkst983111069,0
kkst713167674,0
kkst444680708,0
kkst1791641123,0
kkst386836898,0
kkst1901163852,0
kkst1280772824,0
kkst1699946731,0
kkst2094842771,0
kkst783303963,0
kkst571610511,0
kkst803587677,0
kkst1726423155,0
kkst1047535721,0
kkst1638522201,0
kkst645274498,0
kkst2039236715,0
kkst1615092461,0
kkst46188715,0
kkst364655622,0
kkst1906342215,0
kkst503037137,0
kkst632415507,0
kkst890380573,0
kkst718863618,0
kkst2036650731,0
kkst495233198,0
kkst1429505070,0
kkst744882281,0
kkst1720451111,0
kkst378820610,0
kkst447466507,0
kkst1940374508,0
kkst1601924645,0
kkst719413976,0
kkst461964168,0
kkst35401654,0
kkst1603182750,0
kkst237656045,0
kkst799213067,0
kkst445539359,0
kkst1770334256,0
kkst1515942553,0
kkst1159304280,0
kkst1496671130,0
kkst1148422189,0
kkst1409875794,0
kkst387158184,0
kkst72836815,0
kkst1841254139,0
kkst1169521573,0
kkst123400811,0
kkst1202695178,0
kkst1535752529,0
kkst6865062,0
kkst445425965,0
kkst1296825061,0
kkst1999866655,0
kkst1100590949,0
kkst1067654348,0
kkst2004838949,0
kkst792708520,0
kkst901263959,0
kkst2027494697,0
kkst1008742687,0
kkst129683130,0
kkst1530538738,0
kkst532548641,0
kkst456019248,0
kkst1121749283,0
kkst1423046883,0
kkst2023402113,0
kkst666318215,0
kkst111779646,0
kkst1442580802,0
kkst45846713,0
kkst1373368305,0
kkst1443026369,0
kkst73819944,0
kkst732415967,0
kkst1251614227,0
kkst1754244477,0
kkst115426436,0
kkst1748125611,0
kkst428069274,0
kkst1113434590,0
kkst2036831219,0
kkst477549065,0
kkst1868316415,0
kkst1114390802,0
kkst1264192407,0
kkst2072913720,0
kkst332720503,0
kkst1412819922,0
kkst230652943,0
kkst1000120151,0
kkst1410381757,0
kkst1614680787,0
kkst162997047,0
kkst1392341493,0
kkst1704232025,0
kkst152180988,0
kkst418368295,0
kkst1109307044,0
kkst497184910,0
kkst43427179,0
kkst1751024094,0
kkst2039683027,0
kkst1164607817,0
kkst1073807815,0
kkst1442285043,0
kkst1897826581,0
kkst1012978696,0
kkst2045741093,0
kkst312566174,0
kkst1687840104,0
kkst59072465,0
kkst506511598,0
kkst244745521,0
kkst1516947736,0
kkst423440728,0
kkst506049924,0
kkst716746866,0
kkst1277168777,0
kkst1841178116,0
kkst770870545,0
kkst1457582445,0
kkst1729275119,0
kkst1087111072,0
kkst420618322,0
kkst1552726871,0
kkst1427264742,0
kkst1290170827,0
kkst2072615998,0
kkst1284658339,0
kkst1125788488,0
kkst1452281886,0
kkst1107211720,0
kkst1738305676,0
kkst369332441,0
kkst1723166421,0
kkst1907580231,0
kkst645692773,0
kkst923154964,0
kkst1891442611,0
kkst888377349,0
kkst64251559,0
kkst471671499,0
kkst281517953,0
kkst202679821,0
kkst510635572,0
kkst1816429839,0
kkst1462520244,0
kkst1926722411,0
kkst1199066894,0
kkst145908574,0
kkst1657821447,0
kkst2141641048,0
kkst254139955,0
kkst518277177,0
kkst186963226,0
kkst1673936291,0
kkst188705895,0
kkst1063253803,0
kkst1810143616,0
kkst1854878965,0
kkst1404038229,0
kkst838962331,0
kkst1539576969,0
kkst743152789,0
kkst386059098,0
kkst1051096896,0
kkst1244591415,0
kkst1207141747,0
kkst1121769848,0
kkst2082056515,0
kkst572265071,0
kkst1725019668,0
kkst962277903,0
kkst2127140788,0
kkst439938930,0
kkst1739006973,0
kkst185927519,0
kkst236898179,0
kkst110818397,0
kkst120689560,0
kkst920273778,0
kkst1278188401,0
kkst1660640641,0
kkst1628504646,0
kkst1840146942,0
kkst282844350,0
kkst246339347,0
kkst319723949,0
kkst104027697,0
kkst640474359,0
kkst1402003071,0
kkst1107778819,0
kkst482029950,0
kkst338214630,0
kkst1661960335,0
kkst425212341,0
kkst1865035943,0
kkst1539458217,0
kkst646642618,0
kkst1393023733,0
kkst124632546,0
kkst1168253178,0
kkst1373573392,0
kkst378164311,0
kkst840257439,0
kkst631148234,0
kkst1769416204,0
kkst76738101,0
kkst1862868898,0
kkst1126313907,0
kkst571783057,0
kkst1835592913,0
kkst1046682749,0
kkst507127904,0
kkst1297288919,0
kkst1832343925,0
kkst17112739,0
kkst1469243774,0
kkst1131949626,0
kkst1049241208,0
kkst2016097378,0
kkst1436650528,0
kkst1897632576,0
kkst304477200,0
kkst238721473,0
kkst1945304488,0
kkst1030708389,0
kkst169375844,0
kkst925823409,0
kkst1413857335,0
kkst1939366384,0
kkst76673064,0
kkst184738806,0
kkst442809605,0
kkst828557144,0
kkst1778652963,0
kkst1248571924,0
kkst822250479,0
kkst13344519,0
kkst450349251,0
kkst611881095,0
kkst874554662,0
kkst1036627200,0
kkst375632719,0
kkst1997584686,0
kkst1518616494,0
kkst1424532899,0
kkst1080183935,0
kkst626939571,0
kkst589293789,0
kkst1198498501,0
kkst981403531,0
kkst841442025,0
kkst954228545,0
kkst1055180788,0
kkst1232605644,0
kkst1543759619,0
kkst72975259,0
kkst450668750,0
kkst1933363254,0
kkst2080249093,0
kkst1575799348,0
kkst934204623,0
kkst394116622,0
kkst2056393903,0
kkst664450143,0
kkst1204064023,0
kkst1859296926,0
kkst60430737,0
kkst2069604174,0
kkst1128472728,0
kkst675566301,0
kkst1823875136,0
kkst393557907,0
kkst1007602723,0
kkst2063084652,0
kkst1657674686,0
kkst2055851447,0
kkst1696004072,0
kkst1990809243,0
kkst30113228,0
kkst397516475,0
kkst946813147,0
kkst1928523354,0
kkst1273540073,0
kkst1540012815,0
kkst1847336612,0
kkst2112167199,0
kkst540985054,0
kkst2025235066,0
kkst193882551,0
kkst1519552961,0
kkst859333459,0
kkst885744567,0
kkst1828073109,0
kkst718194613,0
kkst1831036294,0
kkst603358126,0
kkst2028502871,0
kkst2117015846,0
kkst1780868960,0
kkst371749509,0
kkst1176890840,0
kkst593852588,0
kkst226461423,0
kkst1413687574,0
kkst1570508253,0
kkst1932677259,0
kkst1815808034,0
kkst552647394,0
kkst1476010148,0
kkst201178801,0
kkst674331658,0
kkst1719180286,0
kkst669210503,0
kkst718368003,0
kkst552554443,0
kkst1236777639,0
kkst2135606711,0
kkst2116538077,0
kkst2021624515,0
kkst425689509,0
kkst488328281,0
kkst189342553,0
kkst1070562691,0
kkst534924324,0
kkst699835996,0
kkst535729547,0
kkst941065170,0
kkst623138562,0
kkst563163121,0
kkst133032958,0
kkst1644474945,0
kkst489420672,0
kkst1527208346,0
kkst1350018681,0
kkst1890492507,0
kkst911605306,0
kkst453674644,0
kkst325401468,0
kkst1945495206,0
kkst315331421,0
kkst1611271490,0
kkst1454618319,0
kkst2069797400,0
kkst1085332791,0
kkst1667421680,0
kkst631050280,0
kkst1008211376,0
kkst2100085107,0
kkst1047650583,0
kkst724585212,0
kkst1039643526,0
kkst1492804440,0
kkst1026096260,0
kkst1278514624,0
kkst1810202481,0
kkst813591494,0
kkst374288940,0
kkst1961401452,0
kkst1533586737,0
kkst1504497892,0
kkst800409974,0
kkst1046851581,0
kkst496333955,0
kkst1755797870,0
kkst26432073,0
kkst172388067,0
kkst1551440346,0
kkst1345655211,0
kkst1125626743,0
kkst1314603157,0
kkst466316739,0
kkst206787315,0
kkst1187105494,0
kkst1865461010,0
kkst183931283,0
kkst781287597,0
kkst532672979,0
kkst1010206281,0
kkst249877281,0
kkst747182829,0
kkst976873578,0
kkst428332663,0
kkst708575543,0
kkst821106950,0
kkst1552026642,0
kkst1251275466,0
kkst1781704030,0
kkst35067406,0
kkst2030482289,0
kkst256847498,0
kkst774581235,0
kkst1344238427,0
kkst609641614,0
kkst1167960743,0
kkst1299634781,0
kkst1252766619,0
kkst1462371286,0
kkst886130752,0
kkst147577574,0
kkst955590149,0
kkst695096808,0
kkst1496261623,0
kkst1896200059,0
kkst535229218,0
kkst672253182,0
kkst1640137981,0
kkst2109671537,0
kkst30771399,0
kkst507152670,0
kkst651306583,0
kkst1245406229,0
kkst584354450,0
kkst649498387,0
