connection_id,target
cxcon_112826,1
cxcon_112829,0
cxcon_112832,0
cxcon_112835,0
cxcon_112838,0
cxcon_112841,0
cxcon_112844,0
cxcon_112847,0
cxcon_112850,1
cxcon_112853,1
cxcon_112856,0
cxcon_112859,1
cxcon_112862,0
cxcon_112865,0
cxcon_112868,0
cxcon_112871,0
cxcon_112874,1
cxcon_112877,1
cxcon_112880,0
cxcon_112883,0
cxcon_112886,0
cxcon_112889,0
cxcon_112892,0
cxcon_112895,0
cxcon_112898,0
cxcon_112901,0
cxcon_112904,0
cxcon_112907,0
cxcon_112910,0
cxcon_112913,1
cxcon_112916,1
cxcon_112919,0
cxcon_112922,0
cxcon_112925,0
cxcon_112928,0
cxcon_112931,0
cxcon_112934,0
cxcon_112937,0
cxcon_112940,0
cxcon_112943,1
cxcon_112946,0
cxcon_112949,1
cxcon_112952,0
cxcon_112955,0
cxcon_112958,0
cxcon_112961,0
cxcon_112964,1
cxcon_112967,0
cxcon_112970,0
cxcon_112973,0
cxcon_112976,0
cxcon_112979,0
cxcon_112982,0
cxcon_112985,0
cxcon_112988,0
cxcon_112991,0
cxcon_112994,0
cxcon_112997,0
cxcon_113000,0
cxcon_113003,0
cxcon_113006,0
cxcon_113009,0
cxcon_113012,0
cxcon_113015,0
cxcon_113018,0
cxcon_113021,0
cxcon_113024,0
cxcon_113027,0
cxcon_113030,0
cxcon_113033,1
cxcon_113036,0
cxcon_113039,1
cxcon_113042,0
cxcon_113045,0
cxcon_113048,0
cxcon_113051,0
cxcon_113054,1
cxcon_113057,0
cxcon_113060,0
cxcon_113063,0
cxcon_113066,0
cxcon_113069,1
cxcon_113072,0
cxcon_113075,0
cxcon_113078,1
cxcon_113081,0
cxcon_113084,0
cxcon_113087,0
cxcon_113090,1
cxcon_113093,1
cxcon_113096,0
cxcon_113099,0
cxcon_113102,0
cxcon_113105,1
cxcon_113108,0
cxcon_113111,0
cxcon_113114,0
cxcon_113117,0
cxcon_113120,0
cxcon_113123,0
cxcon_113126,1
cxcon_113129,0
cxcon_113132,1
cxcon_113135,2
cxcon_113138,0
cxcon_113141,0
cxcon_113144,1
cxcon_113147,0
cxcon_113150,0
cxcon_113153,0
cxcon_113156,0
cxcon_113159,1
cxcon_113162,1
cxcon_113165,0
cxcon_113168,0
cxcon_113171,0
cxcon_113174,1
cxcon_113177,1
cxcon_113180,0
cxcon_113183,0
cxcon_113186,0
cxcon_113189,0
cxcon_113192,0
cxcon_113195,0
cxcon_113198,0
cxcon_113201,1
cxcon_113204,0
cxcon_113207,0
cxcon_113210,0
cxcon_113213,0
cxcon_113216,0
cxcon_113219,0
cxcon_113222,0
cxcon_113225,1
cxcon_113228,0
cxcon_113231,1
cxcon_113234,0
cxcon_113237,0
cxcon_113240,1
cxcon_113243,0
cxcon_113246,0
cxcon_113249,0
cxcon_113252,0
cxcon_113255,0
cxcon_113258,0
cxcon_113261,0
cxcon_113264,0
cxcon_113267,0
cxcon_113270,0
cxcon_113273,0
cxcon_113276,0
cxcon_113279,0
cxcon_113282,0
cxcon_113285,0
cxcon_113288,0
cxcon_113291,0
cxcon_113294,0
cxcon_113297,0
cxcon_113300,0
cxcon_113303,1
cxcon_113306,0
cxcon_113309,0
cxcon_113312,1
cxcon_113315,0
cxcon_113318,1
cxcon_113321,0
cxcon_113324,0
cxcon_113327,0
cxcon_113330,0
cxcon_113333,0
cxcon_113336,0
cxcon_113339,0
cxcon_113342,1
cxcon_113345,1
cxcon_113348,0
cxcon_113351,0
cxcon_113354,0
cxcon_113357,0
cxcon_113360,0
cxcon_113363,0
cxcon_113366,0
cxcon_113369,0
cxcon_113372,1
cxcon_113375,0
cxcon_113378,0
cxcon_113381,1
cxcon_113384,0
cxcon_113387,0
cxcon_113390,0
cxcon_113393,0
cxcon_113396,0
cxcon_113399,0
cxcon_113402,0
cxcon_113405,0
cxcon_113408,0
cxcon_113411,0
cxcon_113414,1
cxcon_113417,1
cxcon_113420,0
cxcon_113423,0
cxcon_113426,1
cxcon_113429,0
cxcon_113432,0
cxcon_113435,0
cxcon_113438,0
cxcon_113441,1
cxcon_113444,0
cxcon_113447,0
cxcon_113450,1
cxcon_113453,0
cxcon_113456,0
cxcon_113459,0
cxcon_113462,1
cxcon_113465,0
cxcon_113468,0
cxcon_113471,0
cxcon_113474,0
cxcon_113477,0
cxcon_113480,1
cxcon_113483,0
cxcon_113486,0
cxcon_113489,0
cxcon_113492,0
cxcon_113495,0
cxcon_113498,0
cxcon_113501,0
cxcon_113504,0
cxcon_113507,0
cxcon_113510,0
cxcon_113513,0
cxcon_113516,0
cxcon_113519,0
cxcon_113522,0
cxcon_113525,0
cxcon_113528,0
cxcon_113531,1
cxcon_113534,0
cxcon_113537,0
cxcon_113540,0
cxcon_113543,0
cxcon_113546,0
cxcon_113549,0
cxcon_113552,0
cxcon_113555,1
cxcon_113558,1
cxcon_113561,0
cxcon_113564,0
cxcon_113567,1
cxcon_113570,0
cxcon_113573,0
cxcon_113576,0
cxcon_113579,0
cxcon_113582,1
cxcon_113585,0
cxcon_113588,0
cxcon_113591,0
cxcon_113594,0
cxcon_113597,0
cxcon_113600,0
cxcon_113603,1
cxcon_113606,0
cxcon_113609,0
cxcon_113612,0
cxcon_113615,0
cxcon_113618,0
cxcon_113621,1
cxcon_113624,0
cxcon_113627,0
cxcon_113630,0
cxcon_113633,0
cxcon_113636,0
cxcon_113639,0
cxcon_113642,1
cxcon_113645,0
cxcon_113648,0
cxcon_113651,0
cxcon_113654,1
cxcon_113657,0
cxcon_113660,0
cxcon_113663,1
cxcon_113666,1
cxcon_113669,0
cxcon_113672,0
cxcon_113675,0
cxcon_113678,0
cxcon_113681,0
cxcon_113684,0
cxcon_113687,1
cxcon_113690,0
cxcon_113693,0
cxcon_113696,0
cxcon_113699,0
cxcon_113702,0
cxcon_113705,0
cxcon_113708,0
cxcon_113711,0
cxcon_113714,0
cxcon_113717,0
cxcon_113720,0
cxcon_113723,0
cxcon_113726,0
cxcon_113729,0
cxcon_113732,1
cxcon_113735,0
cxcon_113738,0
cxcon_113741,0
cxcon_113744,0
cxcon_113747,1
cxcon_113750,0
cxcon_113753,0
cxcon_113756,0
cxcon_113759,0
cxcon_113762,0
cxcon_113765,0
cxcon_113768,0
cxcon_113771,0
cxcon_113774,0
cxcon_113777,1
cxcon_113780,0
cxcon_113783,0
cxcon_113786,0
cxcon_113789,0
cxcon_113792,0
cxcon_113795,0
cxcon_113798,0
cxcon_113801,0
cxcon_113804,0
cxcon_113807,0
cxcon_113810,0
cxcon_113813,0
cxcon_113816,1
cxcon_113819,0
cxcon_113822,0
cxcon_113825,0
cxcon_113828,0
cxcon_113831,0
cxcon_113834,0
cxcon_113837,0
cxcon_113840,0
cxcon_113843,0
cxcon_113846,0
cxcon_113849,0
cxcon_113852,1
cxcon_113855,1
cxcon_113858,1
cxcon_113861,0
cxcon_113864,0
cxcon_113867,1
cxcon_113870,1
cxcon_113873,0
cxcon_113876,0
cxcon_113879,0
cxcon_113882,0
cxcon_113885,0
cxcon_113888,0
cxcon_113891,0
cxcon_113894,1
cxcon_113897,0
cxcon_113900,1
cxcon_113903,0
cxcon_113906,0
cxcon_113909,1
cxcon_113912,0
cxcon_113915,0
cxcon_113918,0
cxcon_113921,0
cxcon_113924,0
cxcon_113927,0
cxcon_113930,0
cxcon_113933,1
cxcon_113936,0
cxcon_113939,0
cxcon_113942,0
cxcon_113945,0
cxcon_113948,1
cxcon_113951,0
cxcon_113954,0
cxcon_113957,0
cxcon_113960,0
cxcon_113963,0
cxcon_113966,0
cxcon_113969,0
cxcon_113972,0
cxcon_113975,0
cxcon_113978,1
cxcon_113981,0
cxcon_113984,0
cxcon_113987,0
cxcon_113990,0
cxcon_113993,0
cxcon_113996,0
cxcon_113999,0
cxcon_114002,0
cxcon_114005,0
cxcon_114008,0
cxcon_114011,0
cxcon_114014,0
cxcon_114017,0
cxcon_114020,0
cxcon_114023,0
cxcon_114026,0
cxcon_114029,0
cxcon_114032,0
cxcon_114035,0
cxcon_114038,0
cxcon_114041,0
cxcon_114044,0
cxcon_114047,0
cxcon_114050,0
cxcon_114053,1
cxcon_114056,1
cxcon_114059,1
cxcon_114062,1
cxcon_114065,0
cxcon_114068,0
cxcon_114071,0
cxcon_114074,0
cxcon_114077,0
cxcon_114080,0
cxcon_114083,0
cxcon_114086,0
cxcon_114089,1
cxcon_114092,0
cxcon_114095,0
cxcon_114098,0
cxcon_114101,0
cxcon_114104,0
cxcon_114107,0
cxcon_114110,1
cxcon_114113,0
cxcon_114116,1
cxcon_114119,0
cxcon_114122,0
cxcon_114125,1
cxcon_114128,1
cxcon_114131,1
cxcon_114134,0
cxcon_114137,0
cxcon_114140,0
cxcon_114143,1
cxcon_114146,0
cxcon_114149,0
cxcon_114152,1
cxcon_114155,0
cxcon_114158,0
cxcon_114161,0
cxcon_114164,0
cxcon_114167,0
cxcon_114170,0
cxcon_114173,0
cxcon_114176,0
cxcon_114179,0
cxcon_114182,0
cxcon_114185,0
cxcon_114188,0
cxcon_114191,1
cxcon_114194,1
cxcon_114197,0
cxcon_114200,1
cxcon_114203,0
cxcon_114206,0
cxcon_114209,0
cxcon_114212,0
cxcon_114215,1
cxcon_114218,0
cxcon_114221,1
cxcon_114224,1
cxcon_114227,0
cxcon_114230,0
cxcon_114233,0
cxcon_114236,0
cxcon_114239,0
cxcon_114242,1
cxcon_114245,0
cxcon_114248,1
cxcon_114251,0
cxcon_114254,0
cxcon_114257,1
cxcon_114260,0
cxcon_114263,0
cxcon_114266,0
cxcon_114269,0
cxcon_114272,0
cxcon_114275,0
cxcon_114278,0
cxcon_114281,0
cxcon_114284,0
cxcon_114287,0
cxcon_114290,1
cxcon_114293,0
cxcon_114296,0
cxcon_114299,0
cxcon_114302,0
cxcon_114305,0
cxcon_114308,1
cxcon_114311,1
cxcon_114314,0
cxcon_114317,0
cxcon_114320,0
cxcon_114323,0
cxcon_114326,0
cxcon_114329,0
cxcon_114332,1
cxcon_114335,0
cxcon_114338,0
cxcon_114341,1
cxcon_114344,0
cxcon_114347,0
cxcon_114350,0
cxcon_114353,0
cxcon_114356,0
cxcon_114359,0
cxcon_114362,0
cxcon_114365,0
cxcon_114368,0
cxcon_114371,0
cxcon_114374,0
cxcon_114377,0
cxcon_114380,0
cxcon_114383,0
cxcon_114386,0
cxcon_114389,0
cxcon_114392,0
cxcon_114395,0
cxcon_114398,0
cxcon_114401,1
cxcon_114404,1
cxcon_114407,0
cxcon_114410,0
cxcon_114413,0
cxcon_114416,0
cxcon_114419,0
cxcon_114422,0
cxcon_114425,0
cxcon_114428,0
cxcon_114431,0
cxcon_114434,0
cxcon_114437,0
cxcon_114440,0
cxcon_114443,0
cxcon_114446,1
cxcon_114449,0
cxcon_114452,0
cxcon_114455,0
cxcon_114458,0
cxcon_114461,0
cxcon_114464,0
cxcon_114467,0
cxcon_114470,0
cxcon_114473,0
cxcon_114476,0
cxcon_114479,0
cxcon_114482,0
cxcon_114485,1
cxcon_114488,0
cxcon_114491,0
cxcon_114494,1
cxcon_114497,0
cxcon_114500,0
cxcon_114503,0
cxcon_114506,1
cxcon_114509,0
cxcon_114512,0
cxcon_114515,0
cxcon_114518,0
cxcon_114521,0
cxcon_114524,0
cxcon_114527,0
cxcon_114530,0
cxcon_114533,0
cxcon_114536,0
cxcon_114539,1
cxcon_114542,0
cxcon_114545,0
cxcon_114548,1
cxcon_114551,1
cxcon_114554,0
cxcon_114557,0
cxcon_114560,1
cxcon_114563,1
cxcon_114566,0
cxcon_114569,1
cxcon_114572,0
cxcon_114575,0
cxcon_114578,0
cxcon_114581,0
cxcon_114584,0
cxcon_114587,1
cxcon_114590,0
cxcon_114593,0
cxcon_114596,0
cxcon_114599,1
cxcon_114602,0
cxcon_114605,0
cxcon_114608,0
cxcon_114611,0
cxcon_114614,1
cxcon_114617,0
cxcon_114620,0
cxcon_114623,0
cxcon_114626,0
cxcon_114629,0
cxcon_114632,1
cxcon_114635,0
cxcon_114638,0
cxcon_114641,1
cxcon_114644,0
cxcon_114647,0
cxcon_114650,0
cxcon_114653,0
cxcon_114656,0
cxcon_114659,0
cxcon_114662,0
cxcon_114665,0
cxcon_114668,1
cxcon_114671,0
cxcon_114674,0
cxcon_114677,0
cxcon_114680,0
cxcon_114683,1
cxcon_114686,0
cxcon_114689,0
cxcon_114692,0
cxcon_114695,0
cxcon_114698,0
cxcon_114701,0
cxcon_114704,0
cxcon_114707,0
cxcon_114710,0
cxcon_114713,0
cxcon_114716,0
cxcon_114719,1
cxcon_114722,0
cxcon_114725,0
cxcon_114728,0
cxcon_114731,0
cxcon_114734,0
cxcon_114737,0
cxcon_114740,0
cxcon_114743,0
cxcon_114746,0
cxcon_114749,1
cxcon_114752,0
cxcon_114755,0
cxcon_114758,0
cxcon_114761,0
cxcon_114764,0
cxcon_114767,0
cxcon_114770,0
cxcon_114773,0
cxcon_114776,0
cxcon_114779,0
cxcon_114782,1
cxcon_114785,0
cxcon_114788,0
cxcon_114791,0
cxcon_114794,1
cxcon_114797,1
cxcon_114800,1
cxcon_114803,0
cxcon_114806,0
cxcon_114809,1
cxcon_114812,0
cxcon_114815,0
cxcon_114818,1
cxcon_114821,1
cxcon_114824,0
cxcon_114827,0
cxcon_114830,0
cxcon_114833,0
cxcon_114836,0
cxcon_114839,0
cxcon_114842,0
cxcon_114845,1
cxcon_114848,0
cxcon_114851,0
cxcon_114854,0
cxcon_114857,0
cxcon_114860,0
cxcon_114863,0
cxcon_114866,0
cxcon_114869,0
cxcon_114872,0
cxcon_114875,0
cxcon_114878,0
cxcon_114881,1
cxcon_114884,0
cxcon_114887,1
cxcon_114890,1
cxcon_114893,0
cxcon_114896,0
cxcon_114899,1
cxcon_114902,0
cxcon_114905,0
cxcon_114908,0
cxcon_114911,0
cxcon_114914,0
cxcon_114917,0
cxcon_114920,0
cxcon_114923,0
cxcon_114926,0
cxcon_114929,0
cxcon_114932,0
cxcon_114935,1
cxcon_114938,0
cxcon_114941,0
cxcon_114944,0
cxcon_114947,1
cxcon_114950,0
cxcon_114953,0
cxcon_114956,0
cxcon_114959,0
cxcon_114962,0
cxcon_114965,0
cxcon_114968,0
cxcon_114971,1
cxcon_114974,0
cxcon_114977,0
cxcon_114980,0
cxcon_114983,0
cxcon_114986,0
cxcon_114989,1
cxcon_114992,0
cxcon_114995,0
cxcon_114998,0
cxcon_115001,1
cxcon_115004,0
cxcon_115007,0
cxcon_115010,0
cxcon_115013,0
cxcon_115016,1
cxcon_115019,0
cxcon_115022,1
cxcon_115025,0
cxcon_115028,1
cxcon_115031,0
cxcon_115034,0
cxcon_115037,0
cxcon_115040,0
cxcon_115043,1
cxcon_115046,1
cxcon_115049,1
cxcon_115052,0
cxcon_115055,0
cxcon_115058,0
cxcon_115061,0
cxcon_115064,0
cxcon_115067,0
cxcon_115070,0
cxcon_115073,0
cxcon_115076,0
cxcon_115079,0
cxcon_115082,0
cxcon_115085,0
cxcon_115088,0
cxcon_115091,0
cxcon_115094,1
cxcon_115097,0
cxcon_115100,0
cxcon_115103,0
cxcon_115106,0
cxcon_115109,0
cxcon_115112,0
cxcon_115115,0
cxcon_115118,0
cxcon_115121,0
cxcon_115124,1
cxcon_115127,0
cxcon_115130,0
cxcon_115133,1
cxcon_115136,0
cxcon_115139,0
cxcon_115142,1
cxcon_115145,0
cxcon_115148,0
cxcon_115151,0
cxcon_115154,0
cxcon_115157,0
cxcon_115160,0
cxcon_115163,0
cxcon_115166,0
cxcon_115169,0
cxcon_115172,0
cxcon_115175,0
cxcon_115178,0
cxcon_115181,0
cxcon_115184,1
cxcon_115187,0
cxcon_115190,0
cxcon_115193,0
cxcon_115196,1
cxcon_115199,0
cxcon_115202,1
cxcon_115205,0
cxcon_115208,0
cxcon_115211,1
cxcon_115214,0
cxcon_115217,0
cxcon_115220,0
cxcon_115223,0
cxcon_115226,1
cxcon_115229,0
cxcon_115232,0
cxcon_115235,0
cxcon_115238,0
cxcon_115241,2
cxcon_115244,0
cxcon_115247,0
cxcon_115250,0
cxcon_115253,1
cxcon_115256,1
cxcon_115259,0
cxcon_115262,1
cxcon_115265,0
cxcon_115268,0
cxcon_115271,1
cxcon_115274,0
cxcon_115277,0
cxcon_115280,0
cxcon_115283,0
cxcon_115286,0
cxcon_115289,0
cxcon_115292,0
cxcon_115295,0
cxcon_115298,1
cxcon_115301,0
cxcon_115304,0
cxcon_115307,0
cxcon_115310,0
cxcon_115313,1
cxcon_115316,1
cxcon_115319,1
cxcon_115322,0
cxcon_115325,0
cxcon_115328,0
cxcon_115331,0
cxcon_115334,0
cxcon_115337,0
cxcon_115340,0
cxcon_115343,0
cxcon_115346,0
cxcon_115349,0
cxcon_115352,0
cxcon_115355,0
cxcon_115358,0
cxcon_115361,1
cxcon_115364,0
cxcon_115367,0
cxcon_115370,0
cxcon_115373,1
cxcon_115376,0
cxcon_115379,0
cxcon_115382,0
cxcon_115385,1
cxcon_115388,0
cxcon_115391,0
cxcon_115394,0
cxcon_115397,1
cxcon_115400,0
cxcon_115403,0
cxcon_115406,0
cxcon_115409,1
cxcon_115412,0
cxcon_115415,1
cxcon_115418,0
cxcon_115421,0
cxcon_115424,0
cxcon_115427,1
cxcon_115430,0
cxcon_115433,0
cxcon_115436,0
cxcon_115439,1
cxcon_115442,1
cxcon_115445,0
cxcon_115448,0
cxcon_115451,1
cxcon_115454,0
cxcon_115457,0
cxcon_115460,0
cxcon_115463,0
cxcon_115466,0
cxcon_115469,0
cxcon_115472,0
cxcon_115475,0
cxcon_115478,0
cxcon_115481,0
cxcon_115484,0
cxcon_115487,1
cxcon_115490,0
cxcon_115493,0
cxcon_115496,0
cxcon_115499,0
cxcon_115502,0
cxcon_115505,0
cxcon_115508,1
cxcon_115511,0
cxcon_115514,0
cxcon_115517,0
cxcon_115520,0
cxcon_115523,0
cxcon_115526,0
cxcon_115529,0
cxcon_115532,0
cxcon_115535,1
cxcon_115538,1
cxcon_115541,0
cxcon_115544,1
cxcon_115547,0
cxcon_115550,0
cxcon_115553,0
cxcon_115556,1
cxcon_115559,0
cxcon_115562,0
cxcon_115565,1
cxcon_115568,1
cxcon_115571,0
cxcon_115574,0
cxcon_115577,0
cxcon_115580,1
cxcon_115583,0
cxcon_115586,0
cxcon_115589,0
cxcon_115592,0
cxcon_115595,1
cxcon_115598,1
cxcon_115601,0
cxcon_115604,0
cxcon_115607,0
cxcon_115610,0
cxcon_115613,0
cxcon_115616,1
cxcon_115619,0
cxcon_115622,0
cxcon_115625,0
cxcon_115628,0
cxcon_115631,1
cxcon_115634,0
cxcon_115637,0
cxcon_115640,0
cxcon_115643,0
cxcon_115646,0
cxcon_115649,0
cxcon_115652,1
cxcon_115655,0
cxcon_115658,1
cxcon_115661,0
cxcon_115664,0
cxcon_115667,0
cxcon_115670,0
cxcon_115673,0
cxcon_115676,0
cxcon_115679,0
cxcon_115682,0
cxcon_115685,0
cxcon_115688,0
cxcon_115691,0
cxcon_115694,0
cxcon_115697,0
cxcon_115700,0
cxcon_115703,0
cxcon_115706,0
cxcon_115709,0
cxcon_115712,2
cxcon_115715,0
cxcon_115718,0
cxcon_115721,0
cxcon_115724,0
cxcon_115727,0
cxcon_115730,0
cxcon_115733,0
cxcon_115736,0
cxcon_115739,1
cxcon_115742,0
cxcon_115745,0
cxcon_115748,0
cxcon_115751,0
cxcon_115754,1
cxcon_115757,1
cxcon_115760,0
cxcon_115763,0
cxcon_115766,0
cxcon_115769,0
cxcon_115772,0
cxcon_115775,0
cxcon_115778,0
cxcon_115781,0
cxcon_115784,1
cxcon_115787,0
cxcon_115790,0
cxcon_115793,0
cxcon_115796,0
cxcon_115799,0
cxcon_115802,1
cxcon_115805,0
cxcon_115808,0
cxcon_115811,0
cxcon_115814,0
cxcon_115817,0
cxcon_115820,0
cxcon_115823,0
cxcon_115826,0
cxcon_115829,0
cxcon_115832,0
cxcon_115835,0
cxcon_115838,0
cxcon_115841,0
cxcon_115844,1
cxcon_115847,0
cxcon_115850,0
cxcon_115853,0
cxcon_115856,0
cxcon_115859,0
cxcon_115862,1
cxcon_115865,0
cxcon_115868,0
cxcon_115871,1
cxcon_115874,0
cxcon_115877,1
cxcon_115880,0
cxcon_115883,0
cxcon_115886,0
cxcon_115889,1
cxcon_115892,0
cxcon_115895,1
cxcon_115898,0
cxcon_115901,0
cxcon_115904,0
cxcon_115907,0
cxcon_115910,0
cxcon_115913,1
cxcon_115916,0
cxcon_115919,0
cxcon_115922,0
cxcon_115925,1
cxcon_115928,0
cxcon_115931,0
cxcon_115934,0
cxcon_115937,0
cxcon_115940,0
cxcon_115943,1
cxcon_115946,0
cxcon_115949,0
cxcon_115952,0
cxcon_115955,0
cxcon_115958,1
cxcon_115961,0
cxcon_115964,0
cxcon_115967,0
cxcon_115970,0
cxcon_115973,0
cxcon_115976,0
cxcon_115979,0
cxcon_115982,0
cxcon_115985,0
cxcon_115988,0
cxcon_115991,0
cxcon_115994,1
cxcon_115997,0
cxcon_116000,0
cxcon_116003,0
cxcon_116006,0
cxcon_116009,1
cxcon_116012,0
cxcon_116015,0
cxcon_116018,0
cxcon_116021,0
cxcon_116024,0
cxcon_116027,0
cxcon_116030,0
cxcon_116033,0
cxcon_116036,1
cxcon_116039,0
cxcon_116042,0
cxcon_116045,0
cxcon_116048,0
cxcon_116051,0
cxcon_116054,0
cxcon_116057,0
cxcon_116060,0
cxcon_116063,0
cxcon_116066,0
cxcon_116069,0
cxcon_116072,1
cxcon_116075,0
cxcon_116078,0
cxcon_116081,0
cxcon_116084,0
cxcon_116087,0
cxcon_116090,0
cxcon_116093,0
cxcon_116096,0
cxcon_116099,0
cxcon_116102,1
cxcon_116105,1
cxcon_116108,0
cxcon_116111,1
cxcon_116114,0
cxcon_116117,0
cxcon_116120,0
cxcon_116123,0
cxcon_116126,0
cxcon_116129,0
cxcon_116132,0
cxcon_116135,0
cxcon_116138,0
cxcon_116141,0
cxcon_116144,0
cxcon_116147,0
cxcon_116150,0
cxcon_116153,0
cxcon_116156,0
cxcon_116159,0
cxcon_116162,0
cxcon_116165,0
cxcon_116168,0
cxcon_116171,0
cxcon_116174,0
cxcon_116177,0
cxcon_116180,0
cxcon_116183,1
cxcon_116186,1
cxcon_116189,0
cxcon_116192,1
cxcon_116195,0
cxcon_116198,0
cxcon_116201,0
cxcon_116204,0
cxcon_116207,0
cxcon_116210,0
cxcon_116213,0
cxcon_116216,0
cxcon_116219,0
cxcon_116222,0
cxcon_116225,0
cxcon_116228,0
cxcon_116231,0
cxcon_116234,0
cxcon_116237,1
cxcon_116240,1
cxcon_116243,1
cxcon_116246,0
cxcon_116249,1
cxcon_116252,0
cxcon_116255,0
cxcon_116258,0
cxcon_116261,0
cxcon_116264,0
cxcon_116267,0
cxcon_116270,1
cxcon_116273,0
cxcon_116276,1
cxcon_116279,0
cxcon_116282,0
cxcon_116285,1
cxcon_116288,0
cxcon_116291,1
cxcon_116294,0
cxcon_116297,0
cxcon_116300,1
cxcon_116303,0
cxcon_116306,0
cxcon_116309,0
cxcon_116312,0
cxcon_116315,1
cxcon_116318,0
cxcon_116321,0
cxcon_116324,0
cxcon_116327,1
cxcon_116330,0
cxcon_116333,0
cxcon_116336,0
cxcon_116339,0
cxcon_116342,0
cxcon_116345,0
cxcon_116348,0
cxcon_116351,0
cxcon_116354,0
cxcon_116357,0
cxcon_116360,0
cxcon_116363,1
cxcon_116366,0
cxcon_116369,0
cxcon_116372,0
cxcon_116375,0
cxcon_116378,1
cxcon_116381,0
cxcon_116384,1
cxcon_116387,0
cxcon_116390,0
cxcon_116393,1
cxcon_116396,0
cxcon_116399,0
cxcon_116402,1
cxcon_116405,1
cxcon_116408,0
cxcon_116411,0
cxcon_116414,1
cxcon_116417,1
cxcon_116420,0
cxcon_116423,0
cxcon_116426,0
cxcon_116429,0
cxcon_116432,0
cxcon_116435,1
cxcon_116438,0
cxcon_116441,0
cxcon_116444,0
cxcon_116447,0
cxcon_116450,0
cxcon_116453,0
cxcon_116456,0
cxcon_116459,0
cxcon_116462,0
cxcon_116465,0
cxcon_116468,1
cxcon_116471,0
cxcon_116474,0
cxcon_116477,0
cxcon_116480,1
cxcon_116483,1
cxcon_116486,1
cxcon_116489,0
cxcon_116492,1
cxcon_116495,0
cxcon_116498,0
cxcon_116501,0
cxcon_116504,1
cxcon_116507,0
cxcon_116510,0
cxcon_116513,0
cxcon_116516,1
cxcon_116519,0
cxcon_116522,0
cxcon_116525,0
cxcon_116528,0
cxcon_116531,1
cxcon_116534,0
cxcon_116537,0
cxcon_116540,0
cxcon_116543,0
cxcon_116546,0
cxcon_116549,0
cxcon_116552,1
cxcon_116555,0
cxcon_116558,1
cxcon_116561,0
cxcon_116564,0
cxcon_116567,0
cxcon_116570,0
cxcon_116573,1
cxcon_116576,1
cxcon_116579,0
cxcon_116582,0
cxcon_116585,0
cxcon_116588,0
cxcon_116591,0
cxcon_116594,0
cxcon_116597,1
cxcon_116600,1
cxcon_116603,0
cxcon_116606,0
cxcon_116609,1
cxcon_116612,0
cxcon_116615,0
cxcon_116618,0
cxcon_116621,0
cxcon_116624,0
cxcon_116627,0
cxcon_116630,0
cxcon_116633,1
cxcon_116636,0
cxcon_116639,0
cxcon_116642,1
cxcon_116645,0
cxcon_116648,1
cxcon_116651,0
cxcon_116654,0
cxcon_116657,1
cxcon_116660,0
cxcon_116663,0
cxcon_116666,1
cxcon_116669,0
cxcon_116672,0
cxcon_116675,0
cxcon_116678,1
cxcon_116681,0
cxcon_116684,0
cxcon_116687,0
cxcon_116690,0
cxcon_116693,0
cxcon_116696,0
cxcon_116699,0
cxcon_116702,0
cxcon_116705,0
cxcon_116708,0
cxcon_116711,0
cxcon_116714,0
cxcon_116717,0
cxcon_116720,0
cxcon_116723,1
cxcon_116726,1
cxcon_116729,1
cxcon_116732,0
cxcon_116735,0
cxcon_116738,0
cxcon_116741,0
cxcon_116744,0
cxcon_116747,0
cxcon_116750,0
cxcon_116753,0
cxcon_116756,0
cxcon_116759,0
cxcon_116762,0
cxcon_116765,0
cxcon_116768,0
cxcon_116771,0
cxcon_116774,0
cxcon_116777,0
cxcon_116780,0
cxcon_116783,1
cxcon_116786,0
cxcon_116789,0
cxcon_116792,0
cxcon_116795,0
cxcon_116798,0
cxcon_116801,0
cxcon_116804,0
cxcon_116807,1
cxcon_116810,0
cxcon_116813,0
cxcon_116816,0
cxcon_116819,1
cxcon_116822,0
cxcon_116825,1
cxcon_116828,0
cxcon_116831,1
cxcon_116834,0
cxcon_116837,0
cxcon_116840,0
cxcon_116843,0
cxcon_116846,0
cxcon_116849,0
cxcon_116852,0
cxcon_116855,0
cxcon_116858,0
cxcon_116861,0
cxcon_116864,0
cxcon_116867,0
cxcon_116870,0
cxcon_116873,0
cxcon_116876,0
cxcon_116879,0
cxcon_116882,0
cxcon_116885,0
cxcon_116888,0
cxcon_116891,0
cxcon_116894,0
cxcon_116897,0
cxcon_116900,1
cxcon_116903,0
cxcon_116906,1
cxcon_116909,0
cxcon_116912,0
cxcon_116915,1
cxcon_116918,1
cxcon_116921,0
cxcon_116924,0
cxcon_116927,0
cxcon_116930,0
cxcon_116933,0
cxcon_116936,0
cxcon_116939,0
cxcon_116942,0
cxcon_116945,0
cxcon_116948,0
cxcon_116951,1
cxcon_116954,0
cxcon_116957,0
cxcon_116960,0
cxcon_116963,0
cxcon_116966,0
cxcon_116969,1
cxcon_116972,0
cxcon_116975,1
cxcon_116978,0
cxcon_116981,1
cxcon_116984,0
cxcon_116987,0
cxcon_116990,0
cxcon_116993,0
cxcon_116996,1
cxcon_116999,0
cxcon_117002,0
cxcon_117005,1
cxcon_117008,1
cxcon_117011,0
cxcon_117014,0
cxcon_117017,0
cxcon_117020,0
